year,origin,HS2,rank_export_between_country,rank_export_within_country,details_description,rank_pci,quartile_pci
2016,xxb,58,3.0,30.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,61.0,4_Common World cpi
2016,xxb,26,24.0,31.0,"Ores, slag and ash.",88.0,6_Low world cpi
2016,xxb,33,25.0,32.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,xxb,96,7.0,33.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,xxb,52,16.0,34.0,Cotton.,81.0,6_Low world cpi
2016,xxb,56,11.0,35.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,xxb,41,16.0,36.0,Raw hides and skins (other than furskins) and leather.,87.0,6_Low world cpi
2016,xxb,21,33.0,37.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,xxb,35,15.0,38.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,xxb,22,34.0,39.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,xxb,34,28.0,40.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,xxb,63,20.0,41.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,xxb,61,47.0,42.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,xxb,19,32.0,43.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,xxb,37,9.0,44.0,Photographic or cinematographic goods.,1.0,1_Highest world cpi
2016,xxb,64,35.0,45.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,xxb,62,53.0,46.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,xxb,75,17.0,47.0,Nickel and articles .,6.0,1_Highest world cpi
2016,xxb,68,33.0,48.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,xxb,49,26.0,49.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,xxb,42,28.0,50.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,xxb,81,29.0,51.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,xxb,25,43.0,52.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,xxb,91,18.0,53.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,xxb,80,50.0,54.0,Tin and articles .,40.0,3_Average world cpi
2016,xxb,92,8.0,55.0,Musical instruments; parts and accessories of such articles.,18.0,2_Top world cpi
2016,xxb,93,20.0,56.0,Arms and ammunition; parts and accessories .,19.0,2_Top world cpi
2016,xxb,65,8.0,57.0,Headgear and parts .,86.0,6_Low world cpi
2016,xxb,69,30.0,58.0,Ceramic products.,34.0,3_Average world cpi
2016,xxb,44,56.0,59.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,xxb,20,56.0,60.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,xxb,50,14.0,61.0,Silk.,50.0,4_Common World cpi
2016,xxb,23,49.0,62.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,xxb,16,46.0,63.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates.",54.0,4_Common World cpi
2016,xxb,24,52.0,64.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,xxb,31,50.0,65.0,Fertilisers.,64.0,4_Common World cpi
2016,xxb,79,28.0,66.0,Zinc and articles .,38.0,3_Average world cpi
2016,xxb,12,53.0,67.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,xxb,15,63.0,68.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,70.0,5_Bottom world cpi
2016,xxb,47,39.0,69.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,xxb,17,72.0,70.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,xxb,10,68.0,71.0,Cereals.,68.0,5_Bottom world cpi
2016,xxb,78,23.0,72.0,Lead and articles .,73.0,5_Bottom world cpi
2016,xxb,51,40.0,73.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric.",58.0,4_Common World cpi
2016,xxb,66,3.0,74.0,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts .",51.0,4_Common World cpi
2016,xxb,86,40.0,75.0,"Railway or tramway locomotives, rolling-stock and parts ; railway or tramway track fixtures and fittings and parts ; mechanical (including electro-mechanical) traffic signalling equipment of all kinds.",4.0,1_Highest world cpi
2016,xxb,11,62.0,76.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,xxb,46,9.0,77.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,xxb,13,39.0,78.0,"Lac; gums, resins and other vegetable saps and extracts.",79.0,5_Bottom world cpi
2016,xxb,97,41.0,79.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,xxb,57,49.0,80.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,xxb,18,80.0,81.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,xxb,67,30.0,82.0,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair.,92.0,6_Low world cpi
2016,xxb,53,39.0,83.0,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn.,82.0,6_Low world cpi
2016,xxb,14,37.0,84.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,95.0,6_Low world cpi
2016,xxb,45,23.0,85.0,Cork and articles of cork.,59.0,4_Common World cpi
2016,xxb,43,58.0,86.0,Furskins and artificial fur; manufactures .,47.0,3_Average world cpi
2016,xxb,36,72.0,87.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations.,44.0,3_Average world cpi
2016,yem,71,63.0,1.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,yem,30,106.0,2.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,yem,74,85.0,3.0,Copper and articles .,30.0,2_Top world cpi
2016,yem,39,113.0,4.0,Plastics and articles .,9.0,1_Highest world cpi
2016,yem,81,82.0,5.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,yem,90,134.0,6.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,yem,16,96.0,7.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates.",54.0,4_Common World cpi
2016,yem,80,117.0,8.0,Tin and articles .,40.0,3_Average world cpi
2016,yem,23,99.0,9.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,yem,85,152.0,10.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,yem,15,114.0,11.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,70.0,5_Bottom world cpi
2016,yem,40,125.0,12.0,Rubber and articles .,29.0,2_Top world cpi
2016,yem,70,124.0,13.0,Glass and glassware.,20.0,2_Top world cpi
2016,yem,19,117.0,14.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,yem,47,96.0,15.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,yem,38,127.0,16.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,yem,10,136.0,17.0,Cereals.,68.0,5_Bottom world cpi
2016,yem,84,194.0,18.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,yem,17,133.0,19.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,yem,14,67.0,20.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,95.0,6_Low world cpi
2016,yem,20,153.0,21.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,yem,29,126.0,22.0,Organic chemicals.,3.0,1_Highest world cpi
2016,yem,73,167.0,23.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,yem,33,155.0,24.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,yem,27,167.0,25.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,yem,94,160.0,26.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,yem,87,183.0,27.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,yem,72,156.0,28.0,Iron and steel.,21.0,2_Top world cpi
2016,yem,96,125.0,29.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,yem,61,160.0,30.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,yem,34,144.0,31.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,yem,25,159.0,32.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,yem,21,157.0,33.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,yem,91,146.0,34.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,yem,62,163.0,35.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,yem,12,154.0,36.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,yem,48,164.0,37.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,yem,32,156.0,38.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.",28.0,2_Top world cpi
2016,yem,22,186.0,39.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,yem,11,151.0,40.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,yem,42,164.0,41.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,yem,88,179.0,42.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,yem,44,178.0,43.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,yem,28,157.0,44.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,yem,63,185.0,45.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,yem,55,140.0,46.0,Man-made staple fibres.,53.0,4_Common World cpi
2016,yem,18,153.0,47.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,yem,13,138.0,48.0,"Lac; gums, resins and other vegetable saps and extracts.",79.0,5_Bottom world cpi
2016,yem,46,123.0,49.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,yem,24,158.0,50.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,yem,49,192.0,51.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,yem,76,187.0,52.0,Aluminium and articles .,33.0,3_Average world cpi
2016,yem,64,189.0,53.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,yem,79,122.0,54.0,Zinc and articles .,38.0,3_Average world cpi
2016,yem,31,150.0,55.0,Fertilisers.,64.0,4_Common World cpi
2016,yem,50,131.0,56.0,Silk.,50.0,4_Common World cpi
2016,yem,95,199.0,57.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,yem,83,194.0,58.0,Miscellaneous articles of base metal.,23.0,2_Top world cpi
2016,yem,57,161.0,59.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,yem,75,108.0,60.0,Nickel and articles .,6.0,1_Highest world cpi
2016,yem,68,183.0,61.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,zaf,71,6.0,1.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,zaf,87,26.0,2.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,zaf,26,5.0,3.0,"Ores, slag and ash.",88.0,6_Low world cpi
2016,zaf,27,36.0,4.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,zaf,72,21.0,5.0,Iron and steel.,21.0,2_Top world cpi
2016,zaf,84,40.0,6.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,zaf,80,7.0,7.0,Tin and articles .,40.0,3_Average world cpi
2016,zaf,76,26.0,8.0,Aluminium and articles .,33.0,3_Average world cpi
2016,zaf,74,27.0,9.0,Copper and articles .,30.0,2_Top world cpi
2016,zaf,85,51.0,10.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,zaf,30,46.0,11.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,zaf,29,35.0,12.0,Organic chemicals.,3.0,1_Highest world cpi
2016,zaf,22,20.0,13.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,zaf,28,25.0,14.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,zaf,39,50.0,15.0,Plastics and articles .,9.0,1_Highest world cpi
2016,zaf,73,37.0,16.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,zaf,47,12.0,17.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,zaf,20,29.0,18.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,zaf,38,30.0,19.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,zaf,75,11.0,20.0,Nickel and articles .,6.0,1_Highest world cpi
2016,zaf,25,24.0,21.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,zaf,48,41.0,22.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,zaf,33,31.0,23.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,zaf,90,57.0,24.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,zaf,44,42.0,25.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,zaf,40,52.0,26.0,Rubber and articles .,29.0,2_Top world cpi
2016,zaf,51,8.0,27.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric.",58.0,4_Common World cpi
2016,zaf,88,32.0,28.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
