"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Canada","CAN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","18197.0063731425","18400.7012904611","19347.0382069248","19973.9865090363","20914.0144740726","21901.9113488479","22913.311957435","23160.7889961863","23996.9233802858","24918.0165163846","25372.1012474207","26024.4268852676","27007.3566297443","28402.9194469518","28927.9400399234","28903.3265328105","30006.5960540862","30681.6141704488","31576.17109336","32452.233620299","32728.0485788639","33456.9011526104","31997.5204904373","32501.4315249843","34097.7436930978","35381.5732595791","35785.0482140131","36765.5148135593","37901.5014984198","38096.7370575989","37589.8841747328","36293.6868519246","36167.4896773611","36723.7352918021","38006.807053444","38702.6679566669","38904.8520418308","40143.3350129389","41342.1856459457","43118.540410896","44954.5352180879","45291.0599770284","46237.6495695428","46604.3700025256","47563.5636411939","48604.6896199554","49483.9061506722","50017.1808756088","49973.781499982","47947.6825018821","48878.6239452151","49918.5614792978","50193.9046509918","50848.2400162493","51736.6725014203","51821.1405602504","51927.7670259408","52863.7189961677","",
"Central Europe and the Baltics","CEB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","57246.5871644939","57845.9750862203","56755.9388694867","56874.2608595132","58375.2888953742","60253.1898895966","61054.5246677339","61634.1784686146","63188.190058947","65393.864188363","67104.2186315012","65663.8334124022","64915.4501783469","64245.8976127317","64545.0820334311","64423.5108875029","64485.9922085451","65836.2761052269","67603.536539587","68422.1289332531","70717.2696941226","71193.4598402679","70771.8324560901","70276.5073747776","71732.7320939831","73495.0610955996","75948.391020017","78367.7912817402","79045.6078089092","76329.4221167792","77806.7276565133","78248.9580276422","78201.3799414545","78739.070414345","79689.3138050001","79753.559742857","79972.7631919313","79956.9102329939","",
"Channel Islands","CHI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33762.0629254256","34793.9615796563","36564.2933142431","35754.3364429653","34912.5083668637","33541.8260736697","33368.5799771195","33581.8780304374","34968.2954595724","36770.1085532831","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2065558.48532228","2126091.231783","2163181.04878857","2239467.71560544","2246767.59906904","2219097.67539503","2415445.6205712","2449605.31724707","2484711.43884385","2530396.64108725","2526666.86394047","2713304.45370531","2637623.63895479","2461865.46559901","2478589.80790599","2123702.7332286","2170505.96485363","2360563.10223483","2504123.6656331","2674294.53787321","2844468.63528213","2984277.01519449","2615184.81454972","2445713.49315035","2506115.20380441","2564801.25521426","2658407.85764304","2782953.9927641","2937249.98189948","3174992.93174921","3227234.84841414","3423488.01345209","3746263.75773506","3932224.01937437","4068848.96828127","4368706.37228552","4601148.4651147","4876648.58384596","5021616.87971646","4938167.95566504","5137903.76187679","5244993.58795735","5346110.67000093","5502865.66839722","5835246.35540196","6104136.0556817","6421057.90228822","6665821.09459148","6830576.55841678","6656810.07400602","6977884.0710845","7335231.13802155","7655568.15725084","7895342.03081696","7966034.90765024","8081363.68101189","8116459.67291343","8171244.47189617","",
"China","CHN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1483.49407113907","1089.95805102481","1020.72931239545","1098.5318979324","1268.46374690309","1448.55882182272","1558.77102820703","1431.5519683771","1337.47822336255","1521.77389978075","1766.02468702419","1839.47676559888","1863.20796515184","1962.46651292941","1966.74480110024","2100.80679043501","2036.0741689184","2160.55977768748","2380.55433704437","2527.53509604565","2690.88972132959","2794.05297390507","2999.19042500894","3276.47206868172","3723.32827922295","4166.74348007344","4472.22127895589","4915.51528217166","5380.41985868105","5520.34865894241","5652.48441225","6094.11063347659","6875.67699931847","7739.6764959471","8651.5317990247","9495.0802873208","10328.9557929302","11167.5170391228","11927.7799698227","12731.6252702479","13704.3216516468","14739.7930161047","15978.2179055515","17472.5590466125","19125.3189926012","21179.8663906333","23740.9011571424","26978.2923112124","29431.6637094063","32038.4349403186","35275.310292512","38454.6225195764","41274.1273575895","44256.9823136126","47246.8859724418","50251.0241063068","53328.298242487","56690.0966311444","",
"Cote d'Ivoire","CIV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","566427.67798037","599896.48998905","584038.289320869","642591.272600721","726502.9519248","677228.080557343","727778.102377338","733589.171718725","795253.958097991","837557.102119324","886641.981651516","928521.669278296","924345.550095943","934208.247063202","929588.195715754","960118.608212409","1034900.87855205","1060675.17478688","1124115.27756576","1100493.63341017","937441.924466536","928779.299928428","891501.026450076","821466.705071946","767282.749760713","770719.621429392","766037.350247409","735697.566701523","717706.587892783","712966.314695965","680521.962276061","657111.518159548","632945.011543325","610408.469483836","595222.752673302","617587.504899999","645160.345506767","649780.731770701","662994.58419098","656537.840882397","628072.219416571","615785.916809897","594137.471808538","575689.568239339","572471.266789193","571572.754998649","568969.038604642","567286.091374798","569418.150130993","575004.491791533","573236.716761274","535130.186767739","577950.02305239","613634.782192842","650856.364345678","690718.529784228","727292.155244116","764001.399479311","",
"Cameroon","CMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","411068.711766356","407359.337814063","410834.19498085","416913.341718973","422069.530663599","420818.874156319","430021.59493305","374028.785541161","388171.799766072","397198.894691509","399251.375106422","402651.079647622","402745.030720446","413174.452671707","445298.980294561","481895.39298439","442821.004645997","489524.628314553","580208.571533823","597403.495593642","568434.81644468","645709.562522498","673355.016524405","697770.185070226","727043.482758687","761606.863909058","788218.017051304","747647.852734498","668193.355444803","636404.377727845","580049.403776574","541973.495598815","510435.652079941","457057.856421735","454276.090272364","457770.449032219","465577.587646874","477726.078684696","486923.716042268","495262.593736417","500023.242605816","508621.768369646","516561.588064721","526123.809497281","547050.028630679","543312.288560884","547063.553845619","558413.377395825","562257.603106742","559079.761308622","562638.695921158","570170.133233452","580186.530146995","595350.880818297","613823.063265021","631625.5711418","643934.92275266","649753.245844189","",
"Congo, Dem. Rep.","COD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","357743.568229563","310980.184487099","367428.695196881","376707.589699385","357905.532295669","351778.261062553","365266.844824462","351505.312017805","356361.315087667","378679.671270283","367349.214642626","378937.507078902","369496.477883196","389079.372001019","390604.127194372","361075.579935813","332374.815649564","325394.333914148","299273.664877355","292277.496648337","290810.18008866","290138.340395602","281747.150142887","278808.631768011","287016.767561285","281006.948137775","286568.206983785","286359.563921434","279598.472744984","267633.967653377","241753.576199579","213380.085229428","183655.876979759","152832.07328088","141619.795307613","138078.503853663","132911.856384151","122413.451622999","117711.749223565","110087.469270077","99915.6552009822","95153.3397150716","95124.9544283025","97393.3525709158","100733.200710779","103560.039185062","105614.609027453","108624.346392614","111648.751177833","111090.373836905","115088.564229927","118962.183608538","123209.653115726","129279.587957451","136902.450743229","141618.881988714","140339.5224707","140874.504450382","",
"Congo, Rep.","COG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","164570.96922543","173807.697035366","178132.209976819","166467.554190607","168220.810178998","169707.129600546","167340.028963579","166197.154996033","173904.546118262","181720.520289447","187658.084483431","196194.006865992","206655.281768306","216858.68692628","226885.404909606","237148.588619524","232322.53029871","205428.481658132","212254.05244747","226427.525545162","258717.094897374","295510.422731908","354664.297110232","364594.12253349","378908.109153574","363921.273398911","329613.349719339","321266.370924787","318142.292116981","317664.369509492","312236.601587326","311133.827158131","310679.713391553","299334.241178143","275203.3673499","278324.054078675","282203.713989404","272559.848200994","274771.911294024","260175.541968611","272130.902584131","274804.979543435","279688.77488128","274288.305074148","275722.318419477","288093.059006633","296171.758799593","281671.281178277","287309.360978852","298731.084756091","315026.376361418","316702.971372096","320178.669359599","322967.811755416","336389.658108095","336683.64944848","318945.58939924","301131.474029368","",
"Colombia","COL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5092034.35212132","5193018.73169293","5312073.64808393","5324386.64398907","5485904.85436375","5516481.64947326","5635444.5937035","5698023.1234763","5864673.02826239","6052926.16956351","6262501.78608957","6474161.29650359","6809613.80300316","7105431.39054812","7348099.07206719","7352094.7562515","7527501.65709356","7664467.58171697","8126351.25837782","8370391.06490896","8516397.28666384","8514436.16340723","8402371.59018412","8344900.07382154","8436110.43412417","8512661.69825896","8821252.92639932","9106644.43845649","9289604.67718941","9421362.44678467","9639271.91653842","9650530.16262314","9859626.1869058","10207890.3738623","10617125.2666375","10984985.1296219","11031955.1828263","11234299.484283","11128795.7380848","10504257.5004373","10655041.1609058","10679212.8983679","10792953.0007738","11061614.2317325","11495536.1404984","11880449.8734777","12526680.5804111","13222057.729492","13492476.1194582","13500383.3790626","13933335.7613252","14801698.1484829","15223649.3199499","15763713.9582888","16353994.757412","16684921.0128982","16863871.375617","17021391.7926597","",
"Comoros","COM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","491789.27261564","495072.511224599","511628.831672509","521696.182043226","528408.005418768","525442.045157133","520002.187226597","513232.303387194","511662.194590721","480924.950954878","490721.439088033","450796.466857919","475156.261456118","475467.086900199","437709.42530128","440998.413947168","423513.231974492","428884.776064691","423064.311146036","420228.496656884","454211.893642011","453494.229053335","452963.147016835","451603.279087671","449469.88419833","451342.076134638","452344.65418845","445165.362675727","451976.403962698","455339.159779696","461375.51254763","468819.03961255","472260.135825869","481776.129467296","480308.407461301","474324.178311964","473629.369495513","475509.637405518","",
"Cabo Verde","CPV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","52760.8308884835","56249.6069985803","56733.0117563954","60888.5281242583","61960.7261867439","66103.5861985787","66915.5898345634","68787.1431517453","71855.4743972021","74700.5653611151","73743.7757946432","73058.785942492","78983.1103623047","83552.1153668966","96915.9746911562","107853.014568508","117185.688349011","127215.491639615","140001.706112532","152439.961528086","170694.486748384","171107.054737715","176749.63128116","180913.489819558","196156.933610455","206665.690197591","220274.580434489","250748.758937419","264550.595355515","258435.680322278","259396.822151979","266675.338685646","266459.950503814","265434.909230042","263845.615334788","263263.625957708","272256.421157981","279643.945877289","",
"Costa Rica","CRI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1667221.87746899","1638477.47306272","1666545.90807136","1719205.86962081","1721205.7080529","1800586.03344952","1864422.5813915","1908716.05523507","2008626.79002428","2058322.82668671","2152256.27069836","2238229.83892987","2360726.77918251","2480672.45528048","2554434.80459306","2543634.00896896","2616503.67660053","2776916.63477253","2874879.36187651","2938362.29638507","2882884.2369827","2743262.04928205","2475769.65027997","2479037.8079387","2607630.10097068","2558672.94443994","2632117.13405367","2689144.20502511","2713101.29418005","2796175.98627726","2823474.31628409","2815019.46346309","2996697.9170142","3128849.77315259","3188430.95702749","3239245.03769829","3201106.8320888","3300340.01586613","3450783.01725425","3511044.56882659","3574377.5296457","3633099.18693542","3691360.62524481","3789900.52133692","3896580.5179915","3989478.12339332","4217705.31009649","4498851.76963121","4644216.11964259","4538935.26565199","4703940.28670317","4847677.71715169","5021657.34470469","5078553.55479155","5200535.05016972","5333046.0658102","5502919.75843074","5627258.56695352","",
