Year,Product,Hs02 ID,PCI
2013,"Vinyl acetate copolymers other than in aqueous dispersion, in primary forms ...",07390529,1.345
2014,"Vinyl acetate copolymers other than in aqueous dispersion, in primary forms ...",07390529,1.557
2015,"Vinyl acetate copolymers other than in aqueous dispersion, in primary forms ...",07390529,0.513
2016,"Vinyl acetate copolymers other than in aqueous dispersion, in primary forms ...",07390529,0.715
2017,"Vinyl acetate copolymers other than in aqueous dispersion, in primary forms ...",07390529,0.697
2011,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.506
2012,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.23
2013,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.151
2014,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.789
2015,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.779
2016,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.703
2017,"Poly(vinyl alcohol), whether or not cont. unhydrolysed acetate groups, in p ...",07390530,1.73
2011,"Copolymers, in primary forms",07390591,1.373
2012,"Copolymers, in primary forms",07390591,1.801
2013,"Copolymers, in primary forms",07390591,1.329
2014,"Copolymers, in primary forms",07390591,1.48
2015,"Copolymers, in primary forms",07390591,0.786
2016,"Copolymers, in primary forms",07390591,1.646
2017,"Copolymers, in primary forms",07390591,1.415
2011,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.913
2012,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.963
2013,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.912
2014,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.865
2015,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.959
2016,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.908
2017,"Polymers of vinyl acetate/of oth. vinyl esters, in primary forms, n.e.s. in ...",07390599,1.977
2011,Acrylic polymers in primary forms.,073906,1.753
2012,Acrylic polymers in primary forms.,073906,1.705
2013,Acrylic polymers in primary forms.,073906,1.68
2014,Acrylic polymers in primary forms.,073906,1.45
2015,Acrylic polymers in primary forms.,073906,1.542
2016,Acrylic polymers in primary forms.,073906,1.701
2017,Acrylic polymers in primary forms.,073906,1.633
2011,"Poly(methyl methacrylate), in primary forms",07390610,1.361
2012,"Poly(methyl methacrylate), in primary forms",07390610,0.514
2013,"Poly(methyl methacrylate), in primary forms",07390610,1.427
2014,"Poly(methyl methacrylate), in primary forms",07390610,1.757
2015,"Poly(methyl methacrylate), in primary forms",07390610,1.722
2016,"Poly(methyl methacrylate), in primary forms",07390610,1.713
2017,"Poly(methyl methacrylate), in primary forms",07390610,1.72
2011,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.609
2012,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.52
2013,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.311
2014,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.274
2015,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.351
2016,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.355
2017,"Acrylic polymers other than poly(methyl methacrylate), in primary forms",07390690,1.502
2011,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.947
2012,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.945
2013,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.959
2014,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.578
2015,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.923
2016,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.928
2017,"Polyacetals, other polyethers and epoxide resins, in primary forms",073907,0.842
2011,"Polyacetals, in primary forms",07390710,1.564
2012,"Polyacetals, in primary forms",07390710,1.179
2013,"Polyacetals, in primary forms",07390710,1.14
2014,"Polyacetals, in primary forms",07390710,1.211
2015,"Polyacetals, in primary forms",07390710,1.818
2016,"Polyacetals, in primary forms",07390710,1.724
2017,"Polyacetals, in primary forms",07390710,1.742
2011,"Polyethers other than polyacetals, in primary forms",07390720,1.138
2012,"Polyethers other than polyacetals, in primary forms",07390720,1.543
2013,"Polyethers other than polyacetals, in primary forms",07390720,1.459
2014,"Polyethers other than polyacetals, in primary forms",07390720,1.478
2015,"Polyethers other than polyacetals, in primary forms",07390720,1.031
2016,"Polyethers other than polyacetals, in primary forms",07390720,1.03
2017,"Polyethers other than polyacetals, in primary forms",07390720,1.104
2011,"Epoxide resins, in primary forms",07390730,1.649
2012,"Epoxide resins, in primary forms",07390730,1.684
2013,"Epoxide resins, in primary forms",07390730,1.464
2014,"Epoxide resins, in primary forms",07390730,1.411
2015,"Epoxide resins, in primary forms",07390730,1.947
2016,"Epoxide resins, in primary forms",07390730,1.835
2017,"Epoxide resins, in primary forms",07390730,1.819
2011,"Polycarbonates, in primary forms",07390740,1.642
2012,"Polycarbonates, in primary forms",07390740,1.513
2013,"Polycarbonates, in primary forms",07390740,1.532
2014,"Polycarbonates, in primary forms",07390740,1.603
2015,"Polycarbonates, in primary forms",07390740,1.597
2016,"Polycarbonates, in primary forms",07390740,1.223
2017,"Polycarbonates, in primary forms",07390740,1.589
2011,"Alkyd resins, in primary forms",07390750,-0.544
2012,"Alkyd resins, in primary forms",07390750,-0.434
2013,"Alkyd resins, in primary forms",07390750,-0.168
2014,"Alkyd resins, in primary forms",07390750,-0.329
2015,"Alkyd resins, in primary forms",07390750,-0.352
2016,"Alkyd resins, in primary forms",07390750,-0.346
2017,"Alkyd resins, in primary forms",07390750,-0.278
2011,"Poly(ethylene terephthalate), in primary forms",07390760,-0.626
2012,"Poly(ethylene terephthalate), in primary forms",07390760,-0.689
2013,"Poly(ethylene terephthalate), in primary forms",07390760,-0.612
2014,"Poly(ethylene terephthalate), in primary forms",07390760,-0.861
2015,"Poly(ethylene terephthalate), in primary forms",07390760,-0.558
2016,"Poly(ethylene terephthalate), in primary forms",07390760,-0.391
2017,"Poly(ethylene terephthalate), in primary forms",07390760,-0.466
2011,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.765
2012,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.968
2013,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.828
2014,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.406
2015,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.725
2016,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.798
2017,"Polyesters (excl. of 3907.10-3907.60), unsaturated, in primary forms",07390791,0.699
2011,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,0.968
2012,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,0.968
2013,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,0.646
2014,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,1.126
2015,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,1.153
2016,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,1.349
2017,"Polyesters (excl. of 3907.10-3907.91), in primary forms",07390799,1.322
2011,Polyamides in primary forms.,073908,1.564
2012,Polyamides in primary forms.,073908,1.51
2013,Polyamides in primary forms.,073908,1.575
2014,Polyamides in primary forms.,073908,1.538
2015,Polyamides in primary forms.,073908,1.582
2016,Polyamides in primary forms.,073908,1.687
2017,Polyamides in primary forms.,073908,1.699
2011,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.314
2012,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.202
2013,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.399
2014,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.318
2015,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.34
2016,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.307
2017,"Polyamide-6/ -11/ -12/ -6,6/ -6,9/ -6,10/ -6,12, in primary forms",07390810,1.461
2011,"Polyamides (excl. of 3908.10), in primary forms",07390890,1.92
2012,"Polyamides (excl. of 3908.10), in primary forms",07390890,1.96
2013,"Polyamides (excl. of 3908.10), in primary forms",07390890,1.907
2014,"Polyamides (excl. of 3908.10), in primary forms",07390890,1.917
2015,"Polyamides (excl. of 3908.10), in primary forms",07390890,2.069
2016,"Polyamides (excl. of 3908.10), in primary forms",07390890,2.042
2017,"Polyamides (excl. of 3908.10), in primary forms",07390890,2.076
2011,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,0.976
2012,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,1.229
2013,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,1.199
2014,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,1.116
2015,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,1.181
2016,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,1.242
2017,"Amino-resins, phenolic resins and polyurethanes, in primary forms.",073909,1.198
2011,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,0.016
2012,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,0.069
2013,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,0.067
2014,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,0.231
2015,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,0.203
2016,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,0.241
2017,"Urea resins, in primary forms; thiourea resins, in primary forms",07390910,-0.035
2011,"Melamine resins, in primary forms",07390920,0.952
2012,"Melamine resins, in primary forms",07390920,0.9
2013,"Melamine resins, in primary forms",07390920,0.925
2014,"Melamine resins, in primary forms",07390920,1.045
2015,"Melamine resins, in primary forms",07390920,0.792
2016,"Melamine resins, in primary forms",07390920,1.158
2017,"Melamine resins, in primary forms",07390920,1.019
2011,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,1.521
2012,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,1.634
2013,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,1.584
2014,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,0.943
2015,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,1.597
2016,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,1.594
2017,"Amino-resins (excl. of 3909.10 & 3910.20), in primary forms",07390930,1.393
2011,"Phenolic resins, in primary forms",07390940,1.141
2012,"Phenolic resins, in primary forms",07390940,1.092
2013,"Phenolic resins, in primary forms",07390940,1.258
2014,"Phenolic resins, in primary forms",07390940,1.256
2015,"Phenolic resins, in primary forms",07390940,1.055
2016,"Phenolic resins, in primary forms",07390940,1.408
2017,"Phenolic resins, in primary forms",07390940,1.31
2011,"Polyurethanes, in primary forms",07390950,1.252
2012,"Polyurethanes, in primary forms",07390950,1.343
2013,"Polyurethanes, in primary forms",07390950,1.383
2014,"Polyurethanes, in primary forms",07390950,1.358
2015,"Polyurethanes, in primary forms",07390950,0.915
2016,"Polyurethanes, in primary forms",07390950,0.929
2017,"Polyurethanes, in primary forms",07390950,0.906
2011,Silicones in primary forms.,073910,1.552
2012,Silicones in primary forms.,073910,1.932
2013,Silicones in primary forms.,073910,1.969
2014,Silicones in primary forms.,073910,1.571
2015,Silicones in primary forms.,073910,2.03
2016,Silicones in primary forms.,073910,1.908
2017,Silicones in primary forms.,073910,1.939
2011,"Silicones, in primary forms",07391000,1.326
2012,"Silicones, in primary forms",07391000,1.855
2013,"Silicones, in primary forms",07391000,1.819
2014,"Silicones, in primary forms",07391000,1.38
2015,"Silicones, in primary forms",07391000,1.896
2016,"Silicones, in primary forms",07391000,1.831
2017,"Silicones, in primary forms",07391000,1.851
2011,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,1.425
2012,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,1.53
2013,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,1.398
2014,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,1.258
2015,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,1.392
2016,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,1.044
2017,"Petroleum resins, coumarone-indene resins, polyterpenes",073911,0.749
2011,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,0.994
2012,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,1.167
2013,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,1.005
2014,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,0.972
2015,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,1.138
2016,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,1.53
2017,"Petroleum resins, coumarone, indene/coumarone-indene resins & polyterpenes, ...",07391110,0.619
